,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
33185,20051,KHIE,small_airport,Mount Washington Regional Airport,44.367637,-71.544502,1074.0,,US,US-NH,Whitefield,no,KHIE,HIE,HIE,http://www.mountwashingtonairport.com/,https://en.wikipedia.org/wiki/Mount_Washington_Regional_Airport,
33186,3580,KHIF,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789.0,,US,US-UT,Ogden,no,KHIF,HIF,HIF,http://www.hill.af.mil/,https://en.wikipedia.org/wiki/Hill_Air_Force_Base,Hill Field
33188,20053,KHII,medium_airport,Lake Havasu City International Airport,34.571098,-114.358002,783.0,,US,US-AZ,Lake Havasu City,yes,KHII,HII,HII,,https://en.wikipedia.org/wiki/Lake_Havasu_City_Airport,
33189,20054,KHIO,medium_airport,Portland Hillsboro Airport,45.540401,-122.949997,208.0,,US,US-OR,Portland,no,KHIO,HIO,HIO,http://www.flypdx.com/Airports/Hillsboro/,https://en.wikipedia.org/wiki/Hillsboro_Airport,
33192,20057,KHKA,small_airport,Blytheville Municipal Airport,35.940399169900004,-89.83080291750001,255.0,,US,US-AR,Blytheville,no,KHKA,HKA,HKA,,https://en.wikipedia.org/wiki/Blytheville_Municipal_Airport,
33193,20058,KHKS,small_airport,Hawkins Field,32.33449936,-90.22219849,341.0,,US,US-MS,Jackson,no,KHKS,HKS,HKS,http://jmaa.com/hks/,https://en.wikipedia.org/wiki/Hawkins_Field_(airport),"Davis Field, Jackson AAB"
33194,3581,KHKY,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,1190.0,,US,US-NC,Hickory,no,KHKY,HKY,HKY,,https://en.wikipedia.org/wiki/Hickory_Regional_Airport,
33195,313421,KHL,closed,Khan Jahan Ali Airport,22.6486,89.6454,21.0,AS,BD,BD-4,Khulna (Bagerhat),no,,KHL,,,https://en.wikipedia.org/wiki/Khan_Jahan_Ali_Airport,"Mongla, Bagerhat"
33196,20059,KHLB,small_airport,Hillenbrand Industries Airport,39.3445014954,-85.25830078119999,973.0,,US,US-IN,Batesville,no,KHLB,HLB,HLB,,,
33197,20060,KHLC,small_airport,Hill City Municipal Airport,39.37879944,-99.83149719,2238.0,,US,US-KS,Hill City,no,KHLC,HLC,HLC,,https://en.wikipedia.org/wiki/Hill_City_Municipal_Airport,
33198,20061,KHLG,medium_airport,Wheeling Ohio County Airport,40.1749992371,-80.6463012695,1195.0,,US,US-WV,Wheeling,no,KHLG,HLG,HLG,,https://en.wikipedia.org/wiki/Wheeling_Ohio_County_Airport,
33199,20062,KHLM,small_airport,Park Township Airport,42.795898,-86.162003,603.0,,US,US-MI,Holland,no,,HLM,,https://web.archive.org/web/20160430210208/http://park-township-airport.com/,https://en.wikipedia.org/wiki/Park_Township_Airport,KHLM
33200,3582,KHLN,medium_airport,Helena Regional Airport,46.6068000793457,-111.98300170898438,3877.0,,US,US-MT,Helena,yes,KHLN,HLN,HLN,,https://en.wikipedia.org/wiki/Helena_Regional_Airport,
33201,3583,KHLR,medium_airport,Hood Army Air Field,31.1387,-97.7145,924.0,,US,US-TX,Fort Hood,no,KHLR,HLR,HLR,,https://en.wikipedia.org/wiki/Hood_Army_Airfield,
33204,3584,KHMN,large_airport,Holloman Air Force Base,32.8525009155,-106.107002258,4093.0,,US,US-NM,Alamogordo,no,KHMN,HMN,HMN,http://www.holloman.af.mil/,https://en.wikipedia.org/wiki/Holloman_Air_Force_Base,Alamogordo AAF
33205,20064,KHMT,small_airport,Hemet Ryan Airport,33.7340011597,-117.023002625,1512.0,,US,US-CA,Hemet,no,KHMT,HMT,HMT,http://www.rchmtra.com/,https://en.wikipedia.org/wiki/Hemet-Ryan_Airport,
33208,20067,KHNB,small_airport,Huntingburg Airport,38.2490005493,-86.95369720459999,529.0,,US,US-IN,Huntingburg,no,KHNB,HNB,HNB,http://huntingburgairport.com/,https://en.wikipedia.org/wiki/Huntingburg_Airport,
33209,20068,KHND,small_airport,Henderson Executive Airport,35.9728012085,-115.134002686,2492.0,,US,US-NV,Las Vegas,no,KHND,HSH,HND,http://www.hnd.aero/,https://en.wikipedia.org/wiki/Henderson_Executive_Airport,"L15, Sky Harbor Airport"
33212,20071,KHOB,medium_airport,Lea County Regional Airport,32.6875,-103.2170029,3661.0,,US,US-NM,Hobbs,no,KHOB,HOB,HOB,,https://en.wikipedia.org/wiki/Lea_County_Regional_Airport,
33215,3585,KHON,medium_airport,Huron Regional Airport,44.38520050048828,-98.22850036621094,1289.0,,US,US-SD,Huron,yes,KHON,HON,HON,,https://en.wikipedia.org/wiki/Huron_Regional_Airport,
33216,3586,KHOP,medium_airport,Campbell AAF (Fort Campbell) Air Field,36.668598175,-87.49620056150002,573.0,,US,US-KY,Fort Campbell/Hopkinsville,no,KHOP,HOP,HOP,,https://en.wikipedia.org/wiki/Campbell_Army_Airfield,Campbell AFB
33217,3587,KHOT,medium_airport,Memorial Field,34.47800064086914,-93.09619903564452,540.0,,US,US-AR,Hot Springs,yes,KHOT,HOT,HOT,,https://en.wikipedia.org/wiki/Hot_Springs_Memorial_Field_Airport,
33218,3588,KHOU,large_airport,William P Hobby Airport,29.64539909,-95.27890015,46.0,,US,US-TX,Houston,yes,KHOU,HOU,HOU,http://www.fly2houston.com/hobbyHome,https://en.wikipedia.org/wiki/William_P._Hobby_Airport,QHO
33219,3589,KHPN,medium_airport,Westchester County Airport,41.06700134277344,-73.70760345458984,439.0,,US,US-NY,White Plains,yes,KHPN,HPN,HPN,,https://en.wikipedia.org/wiki/Westchester_County_Airport,"Manhattan, New York City, NYC"
33220,20074,KHPT,small_airport,Hampton Municipal Airport,42.7237014771,-93.2263031006,1176.0,,US,US-IA,Hampton,no,KHPT,HPT,HPT,,,
33221,20075,KHPY,small_airport,Baytown Airport,29.7861003876,-94.9526977539,34.0,,US,US-TX,Baytown,no,KHPY,HPY,HPY,http://www.baytownairport.com/,https://en.wikipedia.org/wiki/Baytown_Airport,
33223,3590,KHQM,medium_airport,Bowerman Airport,46.9711990356,-123.93699646,18.0,,US,US-WA,Hoquiam,no,KHQM,HQM,HQM,http://www.portofgraysharbor.com/airport/airport.php,https://en.wikipedia.org/wiki/Bowerman_Airport,
33226,20079,KHRI,small_airport,Hermiston Municipal Airport,45.828223,-119.259024,644.0,,US,US-OR,Hermiston,no,KHRI,HES,HRI,,https://en.wikipedia.org/wiki/Hermiston_Municipal_Airport,
33228,3591,KHRL,medium_airport,Valley International Airport,26.228500366210938,-97.65440368652344,36.0,,US,US-TX,Harlingen,yes,KHRL,HRL,HRL,,https://en.wikipedia.org/wiki/Valley_International_Airport,
33229,3592,KHRO,medium_airport,Boone County Airport,36.26150131225586,-93.15470123291016,1365.0,,US,US-AR,Harrison,yes,KHRO,HRO,HRO,,https://en.wikipedia.org/wiki/Boone_County_Airport,
33234,20085,KHSB,small_airport,Harrisburg-Raleigh Airport,37.81129837,-88.5503006,398.0,,US,US-IL,Harrisburg,no,KHSB,HSB,HSB,,,
33236,20087,KHSE,small_airport,Billy Mitchell Airport,35.232799530029,-75.617797851562,17.0,,US,US-NC,Hatteras,no,KHSE,HNC,HSE,http://www.outerbanks.com/billy-mitchel-airport.html,https://en.wikipedia.org/wiki/Billy_Mitchell_Airport,8W5
33237,324906,KHSG,small_airport,Hot Springs County Airport,43.713602,-108.389687,4895.0,,US,US-WY,Thermopolis,no,KHSG,THP,HSG,,,
33238,20088,KHSI,small_airport,Hastings Municipal Airport,40.6053009033,-98.4279022217,1961.0,,US,US-NE,Hastings,no,KHSI,HSI,HSI,http://www.cityofhastings.org/airport/,https://en.wikipedia.org/wiki/Hastings_Municipal_Airport,
33239,20089,KHSP,small_airport,Ingalls Field,37.95140076,-79.83390045,3793.0,,US,US-VA,Hot Springs,no,KHSP,HSP,HSP,,,
33241,3593,KHST,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5.0,,US,US-FL,Homestead,no,KHST,HST,HST,http://www.homestead.afrc.af.mil/,https://en.wikipedia.org/wiki/Homestead_Air_Reserve_Base,Dade County Airport
33242,3594,KHSV,large_airport,Huntsville International Carl T Jones Field,34.637199401855,-86.775100708008,629.0,,US,US-AL,Huntsville,yes,KHSV,HSV,HSV,http://www.flyhuntsville.com/portal/#.VbaG-_lVhBc,https://en.wikipedia.org/wiki/Huntsville_International_Airport,
33243,20091,KHTH,small_airport,Hawthorne Industrial Airport,38.544399,-118.634002,4215.0,,US,US-NV,Hawthorne,no,KHTH,HTH,HTH,,https://en.wikipedia.org/wiki/Hawthorne_Municipal_Airport_(Nevada),
33244,20092,KHTL,small_airport,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,1150.0,,US,US-MI,Houghton Lake,no,KHTL,HTL,HTL,,https://en.wikipedia.org/wiki/Roscommon_County_Airport,
33245,20093,KHTO,small_airport,East Hampton Airport,40.95959854,-72.25180054,55.0,,US,US-NY,East Hampton,no,KHTO,HTO,HTO,http://www.town.east-hampton.ny.us/htmlpages/Airport/AirportHome.htm,https://en.wikipedia.org/wiki/East_Hampton_Airport,
33246,3595,KHTS,large_airport,Tri-State/Milton J. Ferguson Field,38.36669922,-82.55799866,828.0,,US,US-WV,Huntington,yes,KHTS,HTS,HTS,,https://en.wikipedia.org/wiki/Tri-State_Airport,
33247,20094,KHTW,small_airport,Lawrence County Airpark,38.4193,-82.494301,568.0,,US,US-OH,Chesapeake/Huntington Wva,no,KHTW,HTW,HTW,,https://en.wikipedia.org/wiki/Lawrence_County_Airpark,
33248,3596,KHUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684.0,,US,US-AL,Redstone Arsnl Huntsville,no,KHUA,HUA,HUA,,https://en.wikipedia.org/wiki/Redstone_Army_Airfield,
33249,3597,KHUF,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,589.0,,US,US-IN,Terre Haute,no,KHUF,HUF,HUF,http://huf.com/,https://en.wikipedia.org/wiki/Terre_Haute_Regional_Airport,
33250,20095,KHUL,medium_airport,Houlton International Airport,46.1231002808,-67.792098999,489.0,,US,US-ME,Houlton,no,KHUL,HUL,HUL,,https://en.wikipedia.org/wiki/Houlton_International_Airport,Houlton AAF
33251,20096,KHUM,small_airport,Houma Terrebonne Airport,29.5664997101,-90.6604003906,10.0,,US,US-LA,Houma,no,KHUM,HUM,HUM,http://www.houma-airport.com/,https://en.wikipedia.org/wiki/Houma%E2%80%93Terrebonne_Airport,NAS Houma
33252,3598,KHUT,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,1543.0,,US,US-KS,Hutchinson,no,KHUT,HUT,HUT,http://www.hutchgov.com/department/?fDD=20-0,https://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas),
33254,20098,KHVE,small_airport,Hanksville Airport,38.4179992676,-110.70400238,4444.0,,US,US-UT,Hanksville,no,KHVE,HVE,HVE,,,
33255,3599,KHVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12.0,,US,US-CT,New Haven,yes,KHVN,HVN,HVN,,https://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport,
33256,20099,KHVR,medium_airport,Havre City County Airport,48.54299927,-109.762001,2591.0,,US,US-MT,Havre,no,KHVR,HVR,HVR,,,
33257,20100,KHVS,small_airport,Hartsville Regional Airport,34.4030990601,-80.11920166019999,364.0,,US,US-SC,Hartsville,no,KHVS,HVS,HVS,http://hartsvillesc.gov/visitors/hartsville-airport/,https://en.wikipedia.org/wiki/Hartsville_Regional_Airport,
33259,20101,KHWD,small_airport,Hayward Executive Airport,37.659198761,-122.122001648,52.0,,US,US-CA,Hayward,no,KHWD,HWD,HWD,http://www.hayward-ca.gov/CITY-GOVERNMENT/DEPARTMENTS/PUBLIC-WORKS-ET/HEA/,https://en.wikipedia.org/wiki/Hayward_Executive_Airport,Hayward Air Terminal
33260,20102,KHWO,small_airport,North Perry Airport,26.0012,-80.2407,8.0,,US,US-FL,Hollywood,no,KHWO,HWO,HWO,http://www.broward.org/airport/northperryairport/Pages/Default.aspx,https://en.wikipedia.org/wiki/North_Perry_Airport,
33262,20104,KHWV,small_airport,Brookhaven Airport,40.8218994141,-72.86940002440001,81.0,,US,US-NY,Shirley,no,KHWV,WSH,HWV,,https://en.wikipedia.org/wiki/Brookhaven_Airport,
33264,20105,KHXD,small_airport,Hilton Head Airport,32.2243995667,-80.6975021362,19.0,,US,US-SC,Hilton Head Island,no,KHXD,HHH,HXD,,,
33266,3600,KHYA,medium_airport,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54.0,,US,US-MA,Hyannis,yes,KHYA,HYA,HYA,,https://en.wikipedia.org/wiki/Barnstable_Municipal_Airport,
33268,20108,KHYR,medium_airport,Sawyer County Airport,46.025199890100005,-91.44429779050002,1216.0,,US,US-WI,Hayward,no,KHYR,HYR,HYR,http://sawyercountygov.org/Departments/Airport/tabid/93/Default.aspx,https://en.wikipedia.org/wiki/Sawyer_County_Airport,
33269,20109,KHYS,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,1999.0,,US,US-KS,Hays,no,KHYS,HYS,HYS,,https://en.wikipedia.org/wiki/Hays_Regional_Airport,
33274,20114,KHZL,small_airport,Hazleton Municipal Airport,40.9868011475,-75.9949035645,1603.0,,US,US-PA,Hazleton,no,KHZL,HZL,HZL,http://hazletonfbo.com/default.htm,https://en.wikipedia.org/wiki/Hazleton_Municipal_Airport,
33277,20117,KHZY,medium_airport,Northeast Ohio Regional Airport,41.778,-80.695503,924.0,,US,US-OH,Ashtabula,no,KHZY,JFN,HZY,http://www.neohioregionalairport.com/,https://en.wikipedia.org/wiki/Ashtabula_County_Airport,Ashtabula County
33310,313423,KIA,closed,Kaiapit Airport,-6.275,146.27,1030.0,OC,PG,PG-MPL,Kaiapit,no,,KIA,,,,
33311,3601,KIAB,medium_airport,Mc Connell Air Force Base,37.62189865,-97.26820374,1371.0,,US,US-KS,Wichita,no,KIAB,IAB,IAB,http://public.mcconnell.amc.af.mil/,https://en.wikipedia.org/wiki/McConnell_Air_Force_Base,"22nd Air Refueling Wing, 931st Air Refueling Group, 184th Intelligence Wing"
33312,3602,KIAD,large_airport,Washington Dulles International Airport,38.9445,-77.455803,312.0,,US,US-DC,Washington,yes,KIAD,IAD,IAD,http://www.mwaa.com/dulles/,https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,WAS
33313,3603,KIAG,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,589.0,,US,US-NY,Niagara Falls,yes,KIAG,IAG,IAG,,https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport,
33314,3604,KIAH,large_airport,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,97.0,,US,US-TX,Houston,yes,KIAH,IAH,IAH,http://www.fly2houston.com/iah,https://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport,QHO
33315,20150,KIB,seaplane_base,Ivanof Bay Seaplane Base,55.8974990845,-159.488998413,0.0,,US,US-AK,Ivanof Bay,no,KIB,KIB,KIB,,,
33317,20152,KICL,small_airport,Schenck Field,40.72180176,-95.02639771,996.0,,US,US-IA,Clarinda,no,KICL,ICL,ICL,,,
33319,3605,KICT,medium_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,1333.0,,US,US-KS,Wichita,yes,KICT,ICT,ICT,,https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport,
33320,3606,KIDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744.0,,US,US-ID,Idaho Falls,yes,KIDA,IDA,IDA,,https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport,Fanning Field
33322,20154,KIDI,small_airport,Indiana County/Jimmy Stewart Fld/ Airport,40.63219833,-79.10549927,1405.0,,US,US-PA,Indiana,no,KIDI,IDI,IDI,http://www.jimmystewartairport.com/,https://en.wikipedia.org/wiki/Indiana_County-Jimmy_Stewart_Airport,
33324,20156,KIDP,small_airport,Independence Municipal Airport,37.1584014893,-95.7783966064,825.0,,US,US-KS,Independence,no,KIDP,IDP,IDP,,https://en.wikipedia.org/wiki/Independence_Municipal_Airport_(Kansas),
33325,20157,KIEN,small_airport,Pine Ridge Airport,43.0224990845,-102.511001587,3333.0,,US,US-SD,Pine Ridge,no,KIEN,XPR,IEN,,https://en.wikipedia.org/wiki/Pine_Ridge_Airport,"6V2, SFD, KSFD"
33327,20159,KIFA,small_airport,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,1137.0,,US,US-IA,Iowa Falls,no,KIFA,IFA,IFA,http://www.cityofiowafalls.com/airport.asp,,
33328,20160,KIFP,small_airport,Laughlin Bullhead International Airport,35.15739822,-114.5599976,701.0,,US,US-AZ,Bullhead City,yes,KIFP,IFP,IFP,,https://en.wikipedia.org/wiki/Laughlin/Bullhead_International_Airport,
33329,20161,KIGM,small_airport,Kingman Airport,35.259498596191406,-113.93800354003906,3449.0,,US,US-AZ,Kingman,yes,KIGM,IGM,IGM,,https://en.wikipedia.org/wiki/Kingman_Airport_(Arizona),
33337,3607,KIKK,medium_airport,Greater Kankakee Airport,41.07139968869999,-87.8462982178,630.0,,US,US-IL,Kankakee,no,KIKK,IKK,IKK,http://kvaa.com/,https://en.wikipedia.org/wiki/Greater_Kankakee_Airport,
33339,313424,KIL,small_airport,Kilwa Airport,-9.2886,28.3269,3120.0,AF,CD,CD-KA,Kilwa,no,,KIL,,,,
33340,20171,KILE,small_airport,Skylark Field,31.0858001709,-97.6865005493,848.0,,US,US-TX,Killeen,no,KILE,ILE,ILE,http://www.skylarkfield.net/,https://en.wikipedia.org/wiki/Skylark_Field,
33341,3608,KILG,medium_airport,New Castle Airport,39.67869949,-75.60649872,80.0,,US,US-DE,Wilmington,yes,KILG,ILG,ILG,,https://en.wikipedia.org/wiki/New_Castle_Airport,
33343,3609,KILM,medium_airport,Wilmington International Airport,34.270599365234375,-77.90260314941406,32.0,,US,US-NC,Wilmington,yes,KILM,ILM,ILM,,https://en.wikipedia.org/wiki/Wilmington_International_Airport,
33344,20173,KILN,medium_airport,Wilmington Airpark,39.427898407,-83.792098999,1077.0,,US,US-OH,Wilmington,no,KILN,ILN,ILN,http://www.wilmingtonairpark.com/,https://en.wikipedia.org/wiki/Airborne_Airpark,"Clinton Field, Clinton County AFB, Airborne Airpark"
33345,20174,KIML,small_airport,Imperial Municipal Airport,40.50930023,-101.6210022,3275.0,,US,US-NE,Imperial,no,KIML,IML,IML,,,
33346,20175,KIMM,small_airport,Immokalee Regional Airport,26.43320084,-81.40100098,37.0,,US,US-FL,Immokalee,no,KIMM,IMM,IMM,http://www.colliergov.net/index.aspx?page=59,https://en.wikipedia.org/wiki/Immokalee_Regional_Airport,
33347,20176,KIMS,small_airport,Madison Municipal Airport,38.75889969,-85.46549988,819.0,,US,US-IN,Madison,no,KIMS,MDN,IMS,http://www.madisonmunicipalairport.com/,https://en.wikipedia.org/wiki/Madison_Municipal_Airport_(Indiana),
33348,20177,KIMT,small_airport,Ford Airport,45.8184013367,-88.1145019531,1182.0,,US,US-MI,Iron Mountain / Kingsford,no,KIMT,IMT,IMT,http://www.fordairport.org/,https://en.wikipedia.org/wiki/Ford_Airport_(Iron_Mountain),
33349,3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797.0,,US,US-IN,Indianapolis,yes,KIND,IND,IND,http://www.indianapolisairport.com/,https://en.wikipedia.org/wiki/Indianapolis_International_Airport,
33352,3611,KINK,medium_airport,Winkler County Airport,31.7796001434,-103.200996399,2822.0,,US,US-TX,Wink,no,KINK,INK,INK,http://www.co.winkler.tx.us/default.aspx?Winkler_County/County.Airport,https://en.wikipedia.org/wiki/Winkler_County_Airport,
33353,3612,KINL,medium_airport,Falls International Airport,48.566200256347656,-93.4030990600586,1185.0,,US,US-MN,International Falls,yes,KINL,INL,INL,,https://en.wikipedia.org/wiki/Falls_International_Airport,
33354,20179,KINS,small_airport,Creech Air Force Base,36.5872001648,-115.672996521,3133.0,,US,US-NV,Indian Springs,no,KINS,INS,INS,http://www.creech.af.mil/,https://en.wikipedia.org/wiki/Creech_Air_Force_Base,
33355,3613,KINT,medium_airport,Smith Reynolds Airport,36.13370132446289,-80.22200012207031,969.0,,US,US-NC,Winston Salem,no,KINT,INT,INT,,https://en.wikipedia.org/wiki/Smith_Reynolds_Airport,
33356,20180,KINW,medium_airport,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,4941.0,,US,US-AZ,Winslow,no,KINW,INW,INW,,https://en.wikipedia.org/wiki/Winslow-Lindbergh_Regional_Airport,
33358,20182,KIOW,small_airport,Iowa City Municipal Airport,41.6391983032,-91.5465011597,668.0,,US,US-IA,Iowa City,no,KIOW,IOW,IOW,http://www.icgov.org/?id=1501,https://en.wikipedia.org/wiki/Iowa_City_Municipal_Airport,
33360,20184,KIPL,medium_airport,Imperial County Airport,32.834201812699995,-115.57900238,-54.0,,US,US-CA,Imperial,no,KIPL,IPL,IPL,,https://en.wikipedia.org/wiki/Imperial_County_Airport,
33361,3614,KIPT,medium_airport,Williamsport Regional Airport,41.241798400878906,-76.92109680175781,529.0,,US,US-PA,Williamsport,yes,KIPT,IPT,IPT,,https://en.wikipedia.org/wiki/Williamsport_Regional_Airport,
33362,302383,KIQ,small_airport,Kira Airport,-8.065111111110001,147.332027778,1700.0,OC,PG,PG-NPP,Kira,no,AYRA,KIQ,KIRA,,,
33363,3615,KIRK,medium_airport,Kirksville Regional Airport,40.09349822998047,-92.5448989868164,966.0,,US,US-MO,Kirksville,yes,KIRK,IRK,IRK,,https://en.wikipedia.org/wiki/Kirksville_Regional_Airport,
33364,20185,KIRS,small_airport,Kirsch Municipal Airport,41.81330109,-85.43900299,924.0,,US,US-MI,Sturgis,no,KIRS,IRS,IRS,http://www.sturgismi.gov/airport/,,
33366,20187,KISM,medium_airport,Kissimmee Gateway Airport,28.2898006439,-81.4371032715,82.0,,US,US-FL,Orlando,no,KISM,ISM,ISM,http://www.kissimmee.org/index.aspx?page=111,https://en.wikipedia.org/wiki/Kissimmee_Gateway_Airport,
33367,20188,KISN,closed,Sloulin Field International Airport,48.177898,-103.641998,1982.0,,US,US-ND,Williston,no,KISN,ISN,ISN,,,
33368,20189,KISO,medium_airport,Kinston Regional Jetport At Stallings Field,35.331401825,-77.60880279540001,93.0,,US,US-NC,Kinston,no,KISO,ISO,ISO,http://www.jetkinston.com/,https://en.wikipedia.org/wiki/Kinston_Regional_Jetport,
33369,3616,KISP,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99.0,,US,US-NY,Islip,yes,KISP,ISP,ISP,,https://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport,
33370,20190,KISQ,small_airport,Schoolcraft County Airport,45.97460175,-86.17179871,684.0,,US,US-MI,Manistique,no,KISQ,ISQ,ISQ,,,
33371,20191,KISW,small_airport,Alexander Field South Wood County Airport,44.3602981567,-89.83899688720001,1021.0,,US,US-WI,Wisconsin Rapids,no,KISW,ISW,ISW,http://www.wirapids.org/department/?fDD=27-0,https://en.wikipedia.org/wiki/South_Wood_County_Airport,
33373,20193,KITH,medium_airport,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,1099.0,,US,US-NY,Ithaca,yes,KITH,ITH,ITH,,https://en.wikipedia.org/wiki/Ithaca_Tompkins_Regional_Airport,
33375,3617,KIWA,medium_airport,Phoenix-Mesa-Gateway Airport,33.3078,-111.654999,1382.0,,US,US-AZ,Phoenix,yes,KIWA,AZA,IWA,http://www.flywga.org/,https://en.wikipedia.org/wiki/Williams_Gateway_Airport,"Phoenix-Mesa Gateway Airport, Williams Gateway Airport, CHD"
33376,20195,KIWD,small_airport,Gogebic Iron County Airport,46.527500152600005,-90.131401062,1230.0,,US,US-MI,Ironwood,no,KIWD,IWD,IWD,,https://en.wikipedia.org/wiki/Gogebic-Iron_County_Airport,
33378,20197,KIWI,small_airport,Wiscasset Airport,43.9613990784,-69.712600708,70.0,,US,US-ME,Wiscasset,no,KIWI,ISS,IWI,http://www.wiscasset.org/departments/airport/,https://en.wikipedia.org/wiki/Wiscasset_Airport,
33379,20198,KIWS,small_airport,West Houston Airport,29.8181991577,-95.6725997925,111.0,,US,US-TX,Houston,no,KIWS,IWS,IWS,http://www.westhoustonairport.com/,https://en.wikipedia.org/wiki/West_Houston_Airport,
33381,20199,KIXD,small_airport,New Century Aircenter Airport,38.8308982849,-94.890296936,1087.0,,US,US-KS,Olathe,no,KIXD,JCI,IXD,,https://en.wikipedia.org/wiki/New_Century_AirCenter,"NUU, KNUU, NAS Olathe, Flatley Field, Johnson County Industrial Airport"
33382,20200,KIYK,small_airport,Inyokern Airport,35.65879822,-117.8300018,2457.0,,US,US-CA,Inyokern,no,KIYK,IYK,IYK,,https://en.wikipedia.org/wiki/Inyokern_Airport,
33383,313425,KIZ,closed,Kikinonda Airport,-8.5284,147.9309,95.0,OC,PG,PG-NPP,Kikinonda,no,,KIZ,,,,
33384,20201,KIZA,small_airport,Santa Ynez Airport,34.60680008,-120.0759964,674.0,,US,US-CA,Santa Ynez,no,KIZA,SQA,IZA,http://www.santaynezairport.com/info.html,https://en.wikipedia.org/wiki/Santa_Ynez_Airport,
33385,20202,KIZG,small_airport,Eastern Slopes Regional Airport,43.9911003113,-70.9478988647,454.0,,US,US-ME,Fryeburg,no,KIZG,FRY,IZG,,https://en.wikipedia.org/wiki/Eastern_Slopes_Regional_Airport,
33386,3618,KJAC,medium_airport,Jackson Hole Airport,43.6072998046875,-110.73799896240234,6451.0,,US,US-WY,Jackson,yes,KJAC,JAC,JAC,,https://en.wikipedia.org/wiki/Jackson_Hole_Airport,
33387,3619,KJAN,large_airport,Jackson-Medgar Wiley Evers International Airport,32.3111991882,-90.0758972168,346.0,,US,US-MS,Jackson,yes,KJAN,JAN,JAN,,https://en.wikipedia.org/wiki/Jackson-Evers_International_Airport,
33388,20203,KJAS,small_airport,Jasper County Airport Bell Field,30.8857,-94.034897,213.0,,US,US-TX,Jasper,no,KJAS,JAS,JAS,,,
33390,3620,KJAX,large_airport,Jacksonville International Airport,30.49410057067871,-81.68789672851562,30.0,,US,US-FL,Jacksonville,yes,KJAX,JAX,JAX,,https://en.wikipedia.org/wiki/Jacksonville_International_Airport,
33391,3621,KJBR,medium_airport,Jonesboro Municipal Airport,35.83169937133789,-90.64640045166016,262.0,,US,US-AR,Jonesboro,yes,KJBR,JBR,JBR,,https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport,
33392,20205,KJCT,medium_airport,Kimble County Airport,30.5112991333,-99.7634963989,1749.0,,US,US-TX,Junction,no,KJCT,JCT,JCT,,,
